AC   MIPF0000001
ID   mir-1
MI   MI0008835  ptr-mir-645
//
AC   MIPF0000001
ID   mir-646
MI   MI0003661  hsa-mir-646
MI   MI0015122  ppy-mir-646
MI   MI0008836  ptr-mir-646
//
AC   MIPF0000001
ID   mir-649
MI   MI0003664  hsa-mir-649
MI   MI0007889  mml-mir-649
MI   MI0008837  ptr-mir-649
//
AC   MIPF0000001
ID   mir-6530
MI   MI0013065  bta-mir-2890
MI   MI0022330  bta-mir-6530
MI   MI0013648  tgu-mir-2961
//
AC   MIPF0000001
ID   mir-657
MI   MI0003681  hsa-mir-657
MI   MI0007900  mml-mir-657
MI   MI0008843  ptr-mir-657
//
AC   MIPF0000001
ID   mir-661
MI   MI0003669  hsa-mir-661
MI   MI0007902  mml-mir-661
MI   MI0012576  ptr-mir-661
//
AC   MIPF0000001
ID   mir-6635-3
MI   MI0022454  gga-mir-6635-1
MI   MI0022455  gga-mir-6635-2
MI   MI0031112  gga-mir-6635-3
//
AC   MIPF0000001
ID   mir-6637-2
MI   MI0010734  gga-mir-2129
MI   MI0022456  gga-mir-6637-1
MI   MI0022457  gga-mir-6637-2
//
AC   MIPF0000001
ID   mir-6658
MI   MI0008044  cfa-mir-1838
MI   MI0022478  gga-mir-6658
MI   MI0017404  hsa-mir-4763
//
AC   MIPF0000001
ID   mir-674
MI   MI0020551  cgr-mir-674
MI   MI0004611  mmu-mir-674
MI   MI0006159  rno-mir-674
//
AC   MIPF0000001
ID   mir-6770-3
MI   MI0022615  hsa-mir-6770-1
MI   MI0026418  hsa-mir-6770-2
MI   MI0026419  hsa-mir-6770-3
//
AC   MIPF0000001
ID   mir-680-3
MI   MI0004640  mmu-mir-680-1
MI   MI0004641  mmu-mir-680-2
MI   MI0004642  mmu-mir-680-3
//
AC   MIPF0000001
ID   mir-684
MI   MI0012685  eca-mir-684
MI   MI0004647  mmu-mir-684-1
MI   MI0004648  mmu-mir-684-2
//
AC   MIPF0000001
ID   mir-702
MI   MI0020552  cgr-mir-702
MI   MI0004686  mmu-mir-702
MI   MI0015464  rno-mir-702
//
AC   MIPF0000001
ID   mir-703
MI   MI0012753  eca-mir-703
MI   MI0004687  mmu-mir-703
MI   MI0008386  xla-mir-703
//
AC   MIPF0000001
ID   mir-7132
MI   MI0023428  ccr-mir-7132
MI   MI0026721  ssa-mir-7132a
MI   MI0026778  ssa-mir-7132b
//
AC   MIPF0000001
ID   mir-7180
MI   MI0027979  cfa-mir-7180
MI   MI0023661  mml-mir-7180
MI   MI0025012  mmu-mir-7672
//
AC   MIPF0000001
ID   mir-726
MI   MI0018885  aca-mir-726
MI   MI0023411  ccr-mir-726
MI   MI0004770  dre-mir-726
//
AC   MIPF0000001
ID   mir-734
MI   MI0023415  ccr-mir-734
MI   MI0004780  dre-mir-734
MI   MI0026781  ssa-mir-734
//
AC   MIPF0000001
ID   mir-7398_2
MI   MI0024038  mdo-mir-7398h
MI   MI0024040  mdo-mir-7398i
MI   MI0024036  mdo-mir-7398j
//
AC   MIPF0000001
ID   mir-7479-3
MI   MI0024156  gga-mir-7479-1
MI   MI0024157  gga-mir-7479-2
MI   MI0024158  gga-mir-7479-3
//
AC   MIPF0000001
ID   mir-7480-3
MI   MI0024159  gga-mir-7480-1
MI   MI0024160  gga-mir-7480-2
MI   MI0031114  gga-mir-7480-3
//
AC   MIPF0000001
ID   mir-750_2
MI   MI0012322  bmo-mir-750
MI   MI0021006  mse-mir-750
MI   MI0027326  pxy-mir-750
//
AC   MIPF0000001
ID   mir-7563
MI   MI0024696  ipu-mir-7563a
MI   MI0024697  ipu-mir-7563b
MI   MI0024699  ipu-mir-7564
//
AC   MIPF0000001
ID   mir-7599-3
MI   MI0024753  crm-mir-7599-1
MI   MI0024754  crm-mir-7599-2
MI   MI0024755  crm-mir-7599-3
//
AC   MIPF0000001
ID   mir-7641
MI   MI0025423  hhi-mir-7641
MI   MI0024975  hsa-mir-7641-1
MI   MI0024976  hsa-mir-7641-2
//
AC   MIPF0000001
ID   mir-785
MI   MI0005418  cbr-mir-785a
MI   MI0005185  cel-mir-785
MI   MI0011098  crm-mir-785
//
AC   MIPF0000001
ID   mir-788
MI   MI0005421  cbr-mir-788
MI   MI0005188  cel-mir-788
MI   MI0011106  crm-mir-788
//
AC   MIPF0000001
ID   mir-7883
MI   MI0025584  prd-mir-7883a
MI   MI0025585  prd-mir-7883b
MI   MI0025669  prd-mir-7883c
//
AC   MIPF0000001
ID   mir-7962
MI   MI0025732  prd-mir-7961-1
MI   MI0025733  prd-mir-7961-2
MI   MI0025735  prd-mir-7962
//
AC   MIPF0000001
ID   mir-8282
MI   MI0026962  ppc-mir-8282a
MI   MI0027057  ppc-mir-8282b
MI   MI0027061  ppc-mir-8282c
//
AC   MIPF0000001
ID   mir-8286
MI   MI0026967  ppc-mir-8286a
MI   MI0027052  ppc-mir-8286b
MI   MI0027047  ppc-mir-8343
//
AC   MIPF0000001
ID   mir-8499
MI   MI0027302  pxy-mir-8499a
MI   MI0027303  pxy-mir-8499b
MI   MI0027354  pxy-mir-8500
//
AC   MIPF0000001
ID   mir-8793-3
MI   MI0027873  cfa-mir-8793-1
MI   MI0027938  cfa-mir-8793-2
MI   MI0027939  cfa-mir-8793-3
//
AC   MIPF0000001
ID   mir-8830-3
MI   MI0027914  cfa-mir-8830-1
MI   MI0027915  cfa-mir-8830-2
MI   MI0027917  cfa-mir-8830-3
//
AC   MIPF0000001
ID   mir-8865
MI   MI0027958  cfa-mir-8865
MI   MI0007061  gga-mir-1456
MI   MI0006905  oan-mir-1394
//
AC   MIPF0000001
ID   mir-8915
MI   MI0028050  eca-mir-8915
MI   MI0028143  eca-mir-8987
MI   MI0028890  efu-mir-8915
//
AC   MIPF0000001
ID   mir-8921-3
MI   MI0028056  eca-mir-8921-1
MI   MI0028065  eca-mir-8921-2
MI   MI0028073  eca-mir-8921-3
//
AC   MIPF0000001
ID   mir-8924-3
MI   MI0028059  eca-mir-8924-1
MI   MI0028076  eca-mir-8924-2
MI   MI0028179  eca-mir-8924-3
//
AC   MIPF0000001
ID   mir-8970
MI   MI0028126  eca-mir-8970
MI   MI0027561  esi-MIR8626
MI   MI0007545  gga-mir-1801
//
AC   MIPF0000001
ID   mir-8979
MI   MI0028135  eca-mir-8979
MI   MI0007312  gga-mir-1585
MI   MI0022929  mmu-mir-7079
//
AC   MIPF0000001
ID   mir-9022
MI   MI0028186  eca-mir-9022
MI   MI0016275  tca-mir-3817
MI   MI0016287  tca-mir-3826
//
AC   MIPF0000001
ID   mir-9024
MI   MI0028085  eca-mir-8941-1
MI   MI0028092  eca-mir-8941-2
MI   MI0028188  eca-mir-9024
//
AC   MIPF0000001
ID   mir-9038
MI   MI0028202  eca-mir-9038
MI   MI0016910  hsa-mir-4539
MI   MI0017977  hsa-mir-5088
//
AC   MIPF0000001
ID   mir-9141
MI   MI0027992  cfa-mir-8889
MI   MI0028325  eca-mir-9141
MI   MI0015886  hsa-mir-4277
//
AC   MIPF0000001
ID   mir-9191-2
MI   MI0028421  efu-mir-9190
MI   MI0028422  efu-mir-9191-1
MI   MI0028423  efu-mir-9191-2
//
AC   MIPF0000001
ID   mir-9203
MI   MI0028452  efu-mir-9203a
MI   MI0028433  efu-mir-9203b
MI   MI0028549  efu-mir-9255
//
AC   MIPF0000001
ID   mir-9234
MI   MI0028515  efu-mir-9233
MI   MI0028516  efu-mir-9234a
MI   MI0028521  efu-mir-9234b
//
AC   MIPF0000001
ID   mir-9261-3
MI   MI0028563  efu-mir-9261-1
MI   MI0028564  efu-mir-9261-2
MI   MI0028565  efu-mir-9261-3
//
AC   MIPF0000001
ID   mir-9342
MI   MI0028454  efu-mir-9204
MI   MI0028457  efu-mir-9206
MI   MI0028806  efu-mir-9342
//
AC   MIPF0000001
ID   mir-9413-2
MI   MI0029013  nve-mir-9413-1
MI   MI0029014  nve-mir-9413-2
MI   MI0018054  rgl-MIR5142
//
AC   MIPF0000001
ID   mir-9428-3
MI   MI0029036  nve-mir-9428-1
MI   MI0029037  nve-mir-9428-2
MI   MI0029038  nve-mir-9428-3
//
AC   MIPF0000001
ID   mir-943
MI   MI0005768  hsa-mir-943
MI   MI0015176  ppy-mir-943
MI   MI0008889  ptr-mir-943
//
AC   MIPF0000001
ID   mir-9437-3
MI   MI0029049  nve-mir-9437-1
MI   MI0029050  nve-mir-9437-2
MI   MI0029051  nve-mir-9437-3
//
AC   MIPF0000001
ID   mir-955
MI   MI0005807  dme-mir-955
MI   MI0011742  dsi-mir-955
MI   MI0029251  dvi-mir-955
//
AC   MIPF0000001
ID   mir-959
MI   MI0005814  dme-mir-959
MI   MI0011611  dps-mir-959
MI   MI0011777  dsi-mir-959
//
AC   MIPF0000001
ID   mir-963
MI   MI0005818  dme-mir-963
MI   MI0011755  dsi-mir-963
MI   MI0029256  dvi-mir-963
//
AC   MIPF0000001
ID   mir-96_2
MI   MI0017808  emu-mir-96
MI   MI0010803  sme-mir-96a
MI   MI0010817  sme-mir-96b
//
AC   MIPF0000001
ID   mir-96_3
MI   MI0028954  gsa-mir-96b
MI   MI0011893  mtr-MIR2625
MI   MI0018286  mtr-MIR5223
//
AC   MIPF0000001
ID   mir-976
MI   MI0005833  dme-mir-976
MI   MI0011773  dsi-mir-976
MI   MI0029264  dvi-mir-976
//
AC   MIPF0000001
ID   mir-977
MI   MI0005834  dme-mir-977
MI   MI0011729  dsi-mir-977
MI   MI0029293  dvi-mir-977
//
AC   MIPF0000001
ID   mir-978
MI   MI0005835  dme-mir-978
MI   MI0011730  dsi-mir-978a
MI   MI0011774  dsi-mir-978b
//
AC   MIPF0000001
ID   mir-9828-3
MI   MI0031595  ssc-mir-9828-1
MI   MI0031596  ssc-mir-9828-2
MI   MI0031597  ssc-mir-9828-3
//
AC   MIPF0000001
ID   mir-983
MI   MI0005840  dme-mir-983-1
MI   MI0005841  dme-mir-983-2
MI   MI0011791  dsi-mir-983a
//
AC   MIPF0000001
ID   mir-989
MI   MI0016141  ame-mir-989
MI   MI0028403  eca-mir-9175
MI   MI0022597  hsa-mir-6752
//
AC   MIPF0000001
ID   mir-LLT9
MI   MI0022582  hsa-mir-6737
MI   MI0022664  hsa-mir-6819
MI   MI0022080  prv-mir-LLT9
//
AC   MIPF0000001
ID   mir-M7
MI   MI0006988  mdv1-mir-M10
MI   MI0005098  mdv1-mir-M6
MI   MI0005099  mdv1-mir-M7
//
AC   MIPF0000001
ID   mir-rL1-25
MI   MI0010628  ebv-mir-BART22
MI   MI0003731  ebv-mir-BART9
MI   MI0013284  rlcv-mir-rL1-25
//
AC   MIPF0000001
ID   mir-rL1-27
MI   MI0003732  ebv-mir-BART10
MI   MI0028678  efu-mir-9316
MI   MI0013286  rlcv-mir-rL1-27
//
AC   MIPF0000001
ID   mir-rL1-5
MI   MI0003725  ebv-mir-BART3
MI   MI0003726  ebv-mir-BART4
MI   MI0003741  rlcv-mir-rL1-5
//
AC   MIPF0000001
ID   MIR1024
MI   MI0005964  ppt-MIR1024a
MI   MI0005965  ppt-MIR1024b
//
AC   MIPF0000001
ID   MIR1027
MI   MI0005969  ppt-MIR1027a
MI   MI0005970  ppt-MIR1027b
//
AC   MIPF0000001
ID   MIR1031
MI   MI0005985  ppt-MIR1031a
MI   MI0005986  ppt-MIR1031b
//
AC   MIPF0000001
ID   MIR1095
MI   MI0006081  smo-MIR1095a
MI   MI0006082  smo-MIR1095b
//
AC   MIPF0000001
ID   MIR1139
MI   MI0011562  bdi-MIR1139
MI   MI0006201  tae-MIR1139
//
AC   MIPF0000001
ID   MIR1140
MI   MI0006482  bna-MIR1140
MI   MI0019335  bra-MIR1140
//
AC   MIPF0000001
ID   MIR1144
MI   MI0006205  cre-MIR1144a
MI   MI0006235  cre-MIR1144b
//
AC   MIPF0000001
ID   MIR1151
MI   MI0006212  cre-MIR1151a
MI   MI0006213  cre-MIR1151b
//
AC   MIPF0000001
ID   MIR1161
MI   MI0006222  cre-MIR1161a
MI   MI0015964  cre-MIR1161b
//
AC   MIPF0000001
ID   MIR1312
MI   MI0022113  pde-MIR1312
MI   MI0009709  pta-MIR1312
//
AC   MIPF0000001
ID   MIR1313
MI   MI0022114  pde-MIR1313
MI   MI0009710  pta-MIR1313
//
AC   MIPF0000001
ID   MIR1314
MI   MI0022115  pde-MIR1314
MI   MI0009711  pta-MIR1314
//
AC   MIPF0000001
ID   MIR1437
MI   MI0007024  osa-MIR1437a
MI   MI0025198  osa-MIR1437b
//
AC   MIPF0000001
ID   MIR1440
MI   MI0007028  osa-MIR1440a
MI   MI0021593  osa-MIR1440b
//
AC   MIPF0000001
ID   MIR1535
MI   MI0007257  gma-MIR1535a
MI   MI0017857  gma-MIR1535b
//
AC   MIPF0000001
ID   MIR163
MI   MI0014640  aly-MIR163
MI   MI0000196  ath-MIR163
//
AC   MIPF0000001
ID   MIR1858
MI   MI0008240  osa-MIR1858a
MI   MI0008241  osa-MIR1858b
//
AC   MIPF0000001
ID   MIR1866
MI   MI0009717  osa-MIR1320
MI   MI0008267  osa-MIR1866
//
AC   MIPF0000001
ID   MIR1878
MI   MI0017956  bdi-MIR1878
MI   MI0008284  osa-MIR1878
//
AC   MIPF0000001
ID   MIR1883
MI   MI0008300  osa-MIR1883a
MI   MI0008301  osa-MIR1883b
//
AC   MIPF0000001
ID   MIR1885
MI   MI0008302  bra-MIR1885a
MI   MI0019329  bra-MIR1885b
//
AC   MIPF0000001
ID   MIR1887
MI   MI0015781  aly-MIR1887
MI   MI0008304  ath-MIR1887
//
AC   MIPF0000001
ID   MIR2085
MI   MI0010533  ppt-MIR2084
MI   MI0010534  ppt-MIR2085
//
AC   MIPF0000001
ID   MIR2108
MI   MI0010577  gma-MIR2108a
MI   MI0010578  gma-MIR2108b
//
AC   MIPF0000001
ID   MIR2121
MI   MI0010709  osa-MIR2121a
MI   MI0010710  osa-MIR2121b
//
AC   MIPF0000001
ID   MIR2606
MI   MI0019771  gma-MIR2606a
MI   MI0019795  gma-MIR2606b
//
AC   MIPF0000001
ID   MIR2643
MI   MI0011958  mtr-MIR2643a
MI   MI0018354  mtr-MIR2643b
//
AC   MIPF0000001
ID   MIR2667
MI   MI0012021  mtr-MIR2667a
MI   MI0025216  mtr-MIR2667b
//
AC   MIPF0000001
ID   MIR2669
MI   MI0012023  mtr-MIR2669a
MI   MI0025217  mtr-MIR2669b
//
AC   MIPF0000001
ID   MIR2912
MI   MI0012635  peu-MIR2912a
MI   MI0012636  peu-MIR2912b
//
AC   MIPF0000001
ID   MIR2933
MI   MI0013362  ath-MIR2933a
MI   MI0013363  ath-MIR2933b
//
AC   MIPF0000001
ID   MIR3434
MI   MI0014649  aly-MIR3434
MI   MI0014667  ath-MIR3434
//
AC   MIPF0000001
ID   MIR3444
MI   MI0014660  aly-MIR3444a
MI   MI0015793  aly-MIR3444b
//
AC   MIPF0000001
ID   MIR3476
MI   MI0014715  ghr-MIR3476
MI   MI0027577  gra-MIR3476
//
AC   MIPF0000001
ID   MIR3630
MI   MI0022265  han-MIR3630
MI   MI0016026  vvi-MIR3630
//
AC   MIPF0000001
ID   MIR3710
MI   MI0016113  pab-MIR3710
MI   MI0009712  pta-MIR1315
//
AC   MIPF0000001
ID   MIR3712
MI   MI0016115  pab-MIR3712
MI   MI0022119  pde-MIR3712
//
AC   MIPF0000001
ID   MIR3980
MI   MI0017252  osa-MIR3980a
MI   MI0017253  osa-MIR3980b
//
AC   MIPF0000001
ID   MIR413
MI   MI0001424  ath-MIR413
MI   MI0001433  osa-MIR413
//
AC   MIPF0000001
ID   MIR415
MI   MI0001426  ath-MIR415
MI   MI0001435  osa-MIR415
//
AC   MIPF0000001
ID   MIR416
MI   MI0001427  ath-MIR416
MI   MI0001436  osa-MIR416
//
AC   MIPF0000001
ID   MIR4221
MI   MI0015782  aly-MIR4221
MI   MI0015815  ath-MIR4221
//
AC   MIPF0000001
ID   MIR4227
MI   MI0015788  aly-MIR4227
MI   MI0015816  ath-MIR4227
//
AC   MIPF0000001
ID   MIR4228
MI   MI0015789  aly-MIR4228
MI   MI0015817  ath-MIR4228
//
AC   MIPF0000001
ID   MIR4239
MI   MI0015801  aly-MIR4239
MI   MI0015819  ath-MIR4239
//
AC   MIPF0000001
ID   MIR4243
MI   MI0015805  aly-MIR4243
MI   MI0015821  ath-MIR4243
//
AC   MIPF0000001
ID   MIR4245
MI   MI0015807  aly-MIR4245
MI   MI0020194  ath-MIR4245
//
AC   MIPF0000001
ID   MIR4359
MI   MI0016492  gma-MIR4359a
MI   MI0016494  gma-MIR4359b
//
AC   MIPF0000001
ID   MIR4393
MI   MI0016549  gma-MIR4393a
MI   MI0016558  gma-MIR4393b
//
AC   MIPF0000001
ID   MIR5050
MI   MI0017937  hvu-MIR5050
MI   MI0031531  tae-MIR5050
//
AC   MIPF0000001
ID   MIR5154
MI   MI0010711  osa-MIR2122
MI   MI0018069  osa-MIR5154
//
AC   MIPF0000001
ID   MIR5157
MI   MI0018072  osa-MIR5157a
MI   MI0018073  osa-MIR5157b
//
AC   MIPF0000001
ID   MIR5167
MI   MI0018134  bdi-MIR5167a
MI   MI0025302  bdi-MIR5167b
//
AC   MIPF0000001
ID   MIR5179
MI   MI0018151  bdi-MIR5179
MI   MI0019851  osa-MIR5179
//
AC   MIPF0000001
ID   MIR5216
MI   MI0018279  mtr-MIR5216a
MI   MI0018280  mtr-MIR5216b
//
AC   MIPF0000001
ID   MIR5229
MI   MI0018318  mtr-MIR5229a
MI   MI0018319  mtr-MIR5229b
//
AC   MIPF0000001
ID   MIR5235
MI   MI0018325  mtr-MIR5235a
MI   MI0018326  mtr-MIR5235b
//
AC   MIPF0000001
ID   MIR5268
MI   MI0018394  mtr-MIR5268a
MI   MI0018395  mtr-MIR5268b
//
AC   MIPF0000001
ID   MIR5270
MI   MI0018398  mtr-MIR5270a
MI   MI0018399  mtr-MIR5270b
//
AC   MIPF0000001
ID   MIR5276
MI   MI0018378  mtr-MIR5266
MI   MI0018417  mtr-MIR5276
//
AC   MIPF0000001
ID   MIR5278
MI   MI0013366  ath-MIR2936
MI   MI0018420  mtr-MIR5278
//
AC   MIPF0000001
ID   MIR529
MI   MI0016989  bcy-MIR529
MI   MI0016985  bgy-MIR529
//
AC   MIPF0000001
ID   MIR5304
MI   MI0018481  sly-MIR5304
MI   MI0025883  stu-MIR5304
//
AC   MIPF0000001
ID   MIR531_1
MI   MI0029170  bdi-MIR531
MI   MI0031523  tae-MIR531
//
AC   MIPF0000001
ID   MIR5376
MI   MI0017864  gma-MIR4998
MI   MI0018635  gma-MIR5376
//
AC   MIPF0000001
ID   MIR5384
MI   MI0018691  sbi-MIR5384
MI   MI0030407  tae-MIR5384
//
AC   MIPF0000001
ID   MIR5523
MI   MI0016470  gma-MIR4341
MI   MI0019042  osa-MIR5523
//
AC   MIPF0000001
ID   MIR5534
MI   MI0019054  osa-MIR5534a
MI   MI0019055  osa-MIR5534b
//
AC   MIPF0000001
ID   MIR5539
MI   MI0019060  osa-MIR5539a
MI   MI0026008  osa-MIR5539b
//
AC   MIPF0000001
ID   MIR5562
MI   MI0018339  mtr-MIR5240
MI   MI0019090  mtr-MIR5562
//
AC   MIPF0000001
ID   MIR5630
MI   MI0019201  ath-MIR5630a
MI   MI0019211  ath-MIR5630b
//
AC   MIPF0000001
ID   MIR5638
MI   MI0019210  ath-MIR5638a
MI   MI0019219  ath-MIR5638b
//
AC   MIPF0000001
ID   MIR5642
MI   MI0019215  ath-MIR5642a
MI   MI0019246  ath-MIR5642b
//
AC   MIPF0000001
ID   MIR5643
MI   MI0019216  ath-MIR5643a
MI   MI0019256  ath-MIR5643b
//
AC   MIPF0000001
ID   MIR5654
MI   MI0019321  bra-MIR5654a
MI   MI0019322  bra-MIR5654b
//
AC   MIPF0000001
ID   MIR5663
MI   MI0019251  ath-MIR5663
MI   MI0019056  osa-MIR5535
//
AC   MIPF0000001
ID   MIR5770
MI   MI0019712  gma-MIR5770a
MI   MI0019734  gma-MIR5770b
//
AC   MIPF0000001
ID   MIR5774
MI   MI0019721  gma-MIR5774a
MI   MI0019738  gma-MIR5774b
//
AC   MIPF0000001
ID   MIR5803
MI   MI0019057  osa-MIR5536
MI   MI0019819  osa-MIR5803
//
AC   MIPF0000001
ID   MIR5808
MI   MI0019815  osa-MIR5801
MI   MI0019825  osa-MIR5808
//
AC   MIPF0000001
ID   MIR5995
MI   MI0020188  ath-MIR5595a
MI   MI0020189  ath-MIR5995b
//
AC   MIPF0000001
ID   MIR5998
MI   MI0020192  ath-MIR5998a
MI   MI0020193  ath-MIR5998b
//
AC   MIPF0000001
ID   MIR6022
MI   MI0020238  sly-MIR6022
MI   MI0020237  stu-MIR6022
//
AC   MIPF0000001
ID   MIR6023
MI   MI0020240  sly-MIR6023
MI   MI0020239  stu-MIR6023
//
AC   MIPF0000001
ID   MIR6032
MI   MI0020299  bna-MIR6032
MI   MI0030570  bra-MIR6032
//
AC   MIPF0000001
ID   MIR6136
MI   MI0021304  pgi-MIR6136a
MI   MI0021305  pgi-MIR6136b
//
AC   MIPF0000001
ID   MIR6137
MI   MI0021307  pgi-MIR6137a
MI   MI0021308  pgi-MIR6137b
//
AC   MIPF0000001
ID   MIR6146
MI   MI0021424  nta-MIR6146a
MI   MI0021425  nta-MIR6146b
//
AC   MIPF0000001
ID   MIR6152
MI   MI0021441  nta-MIR6152a
MI   MI0021442  nta-MIR6152b
//
AC   MIPF0000001
ID   MIR6234
MI   MI0023538  sbi-MIR6234a
MI   MI0023539  sbi-MIR6234b
//
AC   MIPF0000001
ID   MIR6254
MI   MI0021110  cca-MIR6117
MI   MI0021604  osa-MIR6254
//
AC   MIPF0000001
ID   MIR6255
MI   MI0021603  osa-MIR6253
MI   MI0021605  osa-MIR6255
//
AC   MIPF0000001
ID   MIR6296
MI   MI0021607  ppe-MIR6257
MI   MI0021669  ppe-MIR6296
//
AC   MIPF0000001
ID   MIR6297
MI   MI0021672  ppe-MIR6297a
MI   MI0021673  ppe-MIR6297b
//
AC   MIPF0000001
ID   MIR6429
MI   MI0018132  bdi-MIR5165
MI   MI0022003  ptc-MIR6429
//
AC   MIPF0000001
ID   MIR6437
MI   MI0022012  ptc-MIR6437a
MI   MI0021999  ptc-MIR6437b
//
AC   MIPF0000001
ID   MIR6439
MI   MI0022014  ptc-MIR6439a
MI   MI0022030  ptc-MIR6439b
//
AC   MIPF0000001
ID   MIR6450
MI   MI0022026  ptc-MIR6450a
MI   MI0022033  ptc-MIR6450b
//
AC   MIPF0000001
ID   MIR6459
MI   MI0021965  ptc-MIR6459a
MI   MI0025496  ptc-MIR6459b
//
AC   MIPF0000001
ID   MIR6474
MI   MI0011867  mtr-MIR2611
MI   MI0021988  ptc-MIR6474
//
AC   MIPF0000001
ID   MIR6479
MI   MI0017892  ath-MIR5023
MI   MI0021996  ptc-MIR6479
//
AC   MIPF0000001
ID   MIR7123
MI   MI0023154  mdm-MIR7123a
MI   MI0023155  mdm-MIR7123b
//
AC   MIPF0000001
ID   MIR7127
MI   MI0023168  mdm-MIR7127a
MI   MI0023169  mdm-MIR7127b
//
AC   MIPF0000001
ID   MIR7495
MI   MI0024182  ghr-MIR7495a
MI   MI0024183  ghr-MIR7495b
//
AC   MIPF0000001
ID   MIR7506
MI   MI0024195  ghr-MIR7506
MI   MI0027729  gra-MIR7506b
//
AC   MIPF0000001
ID   MIR7532
MI   MI0024414  lja-MIR7532a
MI   MI0024415  lja-MIR7532b
//
AC   MIPF0000001
ID   MIR7536
MI   MI0024420  lja-MIR7536a
MI   MI0024421  lja-MIR7536b
//
AC   MIPF0000001
ID   MIR771
MI   MI0014598  aly-MIR771
MI   MI0005101  ath-MIR771
//
AC   MIPF0000001
ID   MIR7718
MI   MI0025329  bdi-MIR7718
MI   MI0018256  mtr-MIR5215
//
AC   MIPF0000001
ID   MIR7724
MI   MI0025337  bdi-MIR7724a
MI   MI0025338  bdi-MIR7724b
//
AC   MIPF0000001
ID   MIR7726
MI   MI0025341  bdi-MIR7726a
MI   MI0025358  bdi-MIR7726b
//
AC   MIPF0000001
ID   MIR7729
MI   MI0025344  bdi-MIR7729a
MI   MI0025345  bdi-MIR7729b
//
AC   MIPF0000001
ID   MIR7760
MI   MI0025380  bdi-MIR7760
MI   MI0011874  mtr-MIR2613
//
AC   MIPF0000001
ID   MIR7779
MI   MI0025401  bdi-MIR7779
MI   MI0010567  osa-MIR2106
//
AC   MIPF0000001
ID   MIR7784
MI   MI0025406  bdi-MIR7784a
MI   MI0025407  bdi-MIR7784b
//
AC   MIPF0000001
ID   MIR7797
MI   MI0025450  rgl-MIR7797a
MI   MI0025467  rgl-MIR7797b
//
AC   MIPF0000001
ID   MIR7807
MI   MI0025460  rgl-MIR7807a
MI   MI0025466  rgl-MIR7807b
//
AC   MIPF0000001
ID   MIR7982
MI   MI0025758  stu-MIR7982a
MI   MI0025759  stu-MIR7982b
//
AC   MIPF0000001
ID   MIR7983
MI   MI0008352  sly-MIR1917
MI   MI0025760  stu-MIR7983
//
AC   MIPF0000001
ID   MIR7990
MI   MI0025773  stu-MIR7990a
MI   MI0025827  stu-MIR7990b
//
AC   MIPF0000001
ID   MIR8001
MI   MI0025800  stu-MIR8001a
MI   MI0025826  stu-MIR8001b
//
AC   MIPF0000001
ID   MIR8011
MI   MI0025816  stu-MIR8011a
MI   MI0025859  stu-MIR8011b
//
AC   MIPF0000001
ID   MIR8024
MI   MI0025832  stu-MIR8024a
MI   MI0025833  stu-MIR8024b
//
AC   MIPF0000001
ID   MIR8038
MI   MI0025857  stu-MIR8038a
MI   MI0025858  stu-MIR8038b
//
AC   MIPF0000001
ID   MIR810
MI   MI0005229  osa-MIR810a
MI   MI0006986  osa-MIR810b
//
AC   MIPF0000001
ID   MIR8173
MI   MI0019222  ath-MIR5646
MI   MI0026803  ath-MIR8173
//
AC   MIPF0000001
ID   MIR826
MI   MI0005382  ath-MIR826a
MI   MI0029231  ath-MIR826b
//
AC   MIPF0000001
ID   MIR834
MI   MI0014610  aly-MIR834
MI   MI0005390  ath-MIR834
//
AC   MIPF0000001
ID   MIR837
MI   MI0014644  aly-MIR837
MI   MI0005393  ath-MIR837
//
AC   MIPF0000001
ID   MIR838
MI   MI0014612  aly-MIR838
MI   MI0005394  ath-MIR838
//
AC   MIPF0000001
ID   MIR839
MI   MI0014613  aly-MIR839
MI   MI0005395  ath-MIR839
//
AC   MIPF0000001
ID   MIR840
MI   MI0014614  aly-MIR840
MI   MI0005396  ath-MIR840
//
AC   MIPF0000001
ID   MIR842
MI   MI0014615  aly-MIR842
MI   MI0005398  ath-MIR842
//
AC   MIPF0000001
ID   MIR851
MI   MI0014646  aly-MIR851
MI   MI0005406  ath-MIR851
//
AC   MIPF0000001
ID   MIR853
MI   MI0014647  aly-MIR853
MI   MI0005408  ath-MIR853
//
AC   MIPF0000001
ID   MIR856
MI   MI0014622  aly-MIR856
MI   MI0005433  ath-MIR856
//
AC   MIPF0000001
ID   MIR859
MI   MI0014625  aly-MIR859
MI   MI0005436  ath-MIR859
//
AC   MIPF0000001
ID   MIR861
MI   MI0014627  aly-MIR861
MI   MI0005438  ath-MIR861
//
AC   MIPF0000001
ID   MIR8624
MI   MI0027558  esi-MIR8624a
MI   MI0027568  esi-MIR8624b
//
AC   MIPF0000001
ID   MIR8628
MI   MI0027563  esi-MIR8628
MI   MI0012016  mtr-MIR2662
//
AC   MIPF0000001
ID   MIR8643
MI   MI0027594  gra-MIR8643a
MI   MI0027595  gra-MIR8643b
//
AC   MIPF0000001
ID   MIR8646
MI   MI0027576  gra-MIR8634
MI   MI0027599  gra-MIR8646
//
AC   MIPF0000001
ID   MIR8670
MI   MI0027839  gra-MIR8670a
MI   MI0027840  gra-MIR8670b
//
AC   MIPF0000001
