AC   MIPF0000001
ID   let-7
MI   MI0005555  mmu-mir-544
MI   MI0003515  hsa-mir-544a
MI   MI0013974  api-mir-3031
MI   MI0016811  hsa-mir-4463
MI   MI0009861  bta-mir-544b-2
MI   MI0009860  bta-mir-544b-1
MI   MI0028560  efu-mir-544
MI   MI0022051  mmu-mir-6481
MI   MI0015999  hsa-mir-3609
MI   MI0029281  dvi-mir-9543a
MI   MI0014083  mmu-mir-3090
//
AC   MIPF0000212
ID   mir-282
MI   MI0001588  ame-mir-282
MI   MI0000367  dme-mir-282
MI   MI0009449  dsi-mir-282
MI   MI0009354  dse-mir-282
MI   MI0009047  der-mir-282
MI   MI0009643  dya-mir-282
MI   MI0008979  dan-mir-282
MI   MI0009270  dpe-mir-282
MI   MI0001341  dps-mir-282
MI   MI0009498  dvi-mir-282
MI   MI0009198  dmo-mir-282
MI   MI0009593  dwi-mir-282
MI   MI0009163  dgr-mir-282
MI   MI0001619  aga-mir-282
MI   MI0016659  nlo-mir-282
MI   MI0014754  nvi-mir-282
MI   MI0004983  bmo-mir-282
MI   MI0013518  aae-mir-282-2
MI   MI0013517  aae-mir-282-1
MI   MI0020993  mse-mir-282
MI   MI0008926  tca-mir-282
MI   MI0021763  hme-mir-282
MI   MI0028401  eca-mir-9173
//
AC   MIPF0000213
ID   MIR399
MI   MI0025972  stu-MIR399j
MI   MI0025938  stu-MIR399i
MI   MI0009979  sly-MIR399
MI   MI0025878  stu-MIR399f
MI   MI0025877  stu-MIR399e
MI   MI0025876  stu-MIR399d
MI   MI0025875  stu-MIR399c
MI   MI0025874  stu-MIR399b
MI   MI0025873  stu-MIR399a
MI   MI0021409  nta-MIR399g
MI   MI0021408  nta-MIR399f
MI   MI0021407  nta-MIR399e
MI   MI0021406  nta-MIR399d
MI   MI0021405  nta-MIR399c
MI   MI0021404  nta-MIR399b
MI   MI0021403  nta-MIR399a
MI   MI0025977  stu-MIR399o
MI   MI0025976  stu-MIR399n
MI   MI0025975  stu-MIR399m
MI   MI0025974  stu-MIR399l
MI   MI0025973  stu-MIR399k
MI   MI0025879  stu-MIR399g
MI   MI0025880  stu-MIR399h
//
AC   MIPF0000214
ID   mir-1
MI   MI0009278  dpe-mir-1
MI   MI0001289  dps-mir-1
MI   MI0009555  dwi-mir-1
MI   MI0009527  dvi-mir-1
MI   MI0009655  dya-mir-1
MI   MI0009248  dmo-mir-1
MI   MI0009155  dgr-mir-1
MI   MI0008968  dan-mir-1
MI   MI0021741  hme-mir-1a
MI   MI0021740  hme-mir-1b
MI   MI0009432  dsi-mir-1
MI   MI0009376  dse-mir-1
MI   MI0009075  der-mir-1
MI   MI0008892  tca-mir-1
MI   MI0000116  dme-mir-1
MI   MI0021043  mse-mir-1b
MI   MI0021033  mse-mir-1a
MI   MI0013455  aae-mir-1
MI   MI0012994  bmo-mir-1b
MI   MI0004969  bmo-mir-1a
MI   MI0013566  cqu-mir-1
MI   MI0001601  aga-mir-1
//
AC   MIPF0000215
ID   MIR479
MI   MI0026094  ppe-MIR171d
MI   MI0019677  mtr-MIR171g
MI   MI0024379  lja-MIR171c
MI   MI0021805  hme-mir-6303
MI   MI0016721  csi-MIR479
MI   MI0016698  csi-MIR171b
MI   MI0019033  osa-MIR5514
MI   MI0017905  gma-MIR171h
MI   MI0024282  mes-MIR171d
MI   MI0007217  gma-MIR171b
MI   MI0013545  ghr-MIR479
MI   MI0021413  nta-MIR479a
MI   MI0007032  ptc-MIR171l
MI   MI0025971  stu-MIR479
MI   MI0023050  mdm-MIR171i
MI   MI0021414  nta-MIR479b
MI   MI0021239  lus-MIR171h
MI   MI0006579  vvi-MIR479
MI   MI0007034  ptc-MIR171j
MI   MI0007033  ptc-MIR171m
MI   MI0007950  vvi-MIR171g
MI   MI0024701  ipu-mir-7566
//
AC   MIPF0000216
ID   MIR482
MI   MI0022007  ptc-MIR482d
MI   MI0010695  mdm-MIR482a
MI   MI0021620  ppe-MIR482c
MI   MI0027819  gra-MIR482d
MI   MI0017851  gma-MIR482c
MI   MI0010702  pvu-MIR482
MI   MI0007218  gma-MIR482a
MI   MI0027800  gra-MIR482c
MI   MI0013536  gra-MIR482
MI   MI0028937  hbr-MIR482b
MI   MI0023485  bma-mir-5876
MI   MI0018139  bdi-MIR5170
MI   MI0016722  csi-MIR482a
MI   MI0021609  ppe-MIR482a
MI   MI0019579  vun-MIR482
MI   MI0021610  ppe-MIR482b
MI   MI0021655  ppe-MIR482e
MI   MI0022043  ptc-MIR482b
MI   MI0008244  osa-MIR1859
MI   MI0025010  mmu-mir-7670
MI   MI0026970  ppc-mir-8287
MI   MI0028153  eca-mir-8995
//
AC   MIPF0000217
ID   mir-32
MI   MI0000873  rno-mir-32
MI   MI0000090  hsa-mir-32
MI   MI0002683  ppa-mir-32
MI   MI0002682  mne-mir-32
MI   MI0002681  sla-mir-32
MI   MI0002680  ppy-mir-32
MI   MI0002679  ggo-mir-32
MI   MI0002678  ptr-mir-32
MI   MI0002677  mml-mir-32
MI   MI0000691  mmu-mir-32
MI   MI0020490  cgr-mir-32
MI   MI0002443  ssc-mir-32
MI   MI0012924  eca-mir-32
MI   MI0031456  oha-mir-32-1
MI   MI0031143  tch-mir-32
MI   MI0007992  cfa-mir-32
MI   MI0001194  gga-mir-32
MI   MI0009796  bta-mir-32
MI   MI0006952  oan-mir-32
MI   MI0005279  mdo-mir-32
MI   MI0018853  aca-mir-32
MI   MI0013812  tgu-mir-32
//
AC   MIPF0000218
ID   mir-329
MI   MI0010317  nve-mir-2049
MI   MI0030744  chi-mir-329b
MI   MI0028106  eca-mir-329b
MI   MI0020725  ggo-mir-329b
MI   MI0016925  oar-mir-329b
MI   MI0014897  ppy-mir-329-2
MI   MI0014896  ppy-mir-329-1
MI   MI0012882  eca-mir-329a
MI   MI0010398  cfa-mir-329b
MI   MI0009802  bta-mir-329b
MI   MI0008620  ptr-mir-329-2
MI   MI0008619  ptr-mir-329-1
MI   MI0001726  hsa-mir-329-2
MI   MI0001725  hsa-mir-329-1
MI   MI0030743  chi-mir-329a
MI   MI0016926  oar-mir-329a
MI   MI0009801  bta-mir-329a
MI   MI0000604  rno-mir-329
MI   MI0000605  mmu-mir-329
MI   MI0007695  mml-mir-329-1
MI   MI0007696  mml-mir-329-2
MI   MI0008138  cfa-mir-329a
//
AC   MIPF0000219
ID   mir-8364v
MI   MI0026943  ppc-mir-8364c-2
MI   MI0026942  ppc-mir-8364k
MI   MI0026882  ppc-mir-8364d
MI   MI0027009  ppc-mir-8364c-1
MI   MI0027062  ppc-mir-8364e
MI   MI0027010  ppc-mir-8364p
MI   MI0026991  ppc-mir-8364u
MI   MI0027064  ppc-mir-8364l
MI   MI0026989  ppc-mir-8364g
MI   MI0026984  ppc-mir-8364f
MI   MI0027074  ppc-mir-8364t
MI   MI0027067  ppc-mir-8364s
MI   MI0027025  ppc-mir-8364m
MI   MI0012359  bmo-mir-2786
MI   MI0027019  ppc-mir-8364a
MI   MI0026975  ppc-mir-8364b-2
MI   MI0026960  ppc-mir-8364h
MI   MI0026941  ppc-mir-8364j
MI   MI0026969  ppc-mir-8364b-1
MI   MI0027039  ppc-mir-8364i
MI   MI0026983  ppc-mir-8364v
MI   MI0026999  ppc-mir-8364o
//
AC   MIPF0000220
ID   mir-371
MI   MI0000388  mmu-mir-290a
MI   MI0000964  rno-mir-290
MI   MI0025038  mmu-mir-290b
MI   MI0020815  ggo-mir-371b
MI   MI0018199  mml-mir-371-2
MI   MI0007715  mml-mir-371-1
MI   MI0017393  hsa-mir-371b
MI   MI0014916  ppy-mir-371
MI   MI0009815  bta-mir-371
MI   MI0008641  ptr-mir-371
MI   MI0000779  hsa-mir-371a
MI   MI0031640  ssc-mir-371
MI   MI0000966  rno-mir-292
MI   MI0000391  mmu-mir-293
MI   MI0000390  mmu-mir-292a
MI   MI0025020  mmu-mir-292b
MI   MI0030993  ocu-mir-290
MI   MI0012609  rno-mir-293
MI   MI0007996  cfa-mir-371
MI   MI0012764  eca-mir-371
MI   MI0012449  bmo-mir-2841
MI   MI0005785  pta-MIR171
//
AC   MIPF0000221
ID   mir-430b
MI   MI0026700  ssa-mir-430b
MI   MI0002144  dre-mir-430b-4
MI   MI0001528  dre-mir-430b-1
MI   MI0002143  dre-mir-430b-3
MI   MI0002142  dre-mir-430b-2
MI   MI0002170  dre-mir-430b-19
MI   MI0002158  dre-mir-430b-18
MI   MI0002171  dre-mir-430b-20
MI   MI0002166  dre-mir-430b-5
MI   MI0002157  dre-mir-430b-17
MI   MI0002156  dre-mir-430b-16
MI   MI0002155  dre-mir-430b-15
MI   MI0002154  dre-mir-430b-14
MI   MI0002153  dre-mir-430b-13
MI   MI0002152  dre-mir-430b-12
MI   MI0002151  dre-mir-430b-11
MI   MI0002150  dre-mir-430b-10
MI   MI0002149  dre-mir-430b-9
MI   MI0002148  dre-mir-430b-8
MI   MI0002147  dre-mir-430b-7
MI   MI0002146  dre-mir-430b-6
MI   MI0011405  bta-mir-2370
//
AC   MIPF0000222
ID   mir-489
MI   MI0010441  bta-mir-489
MI   MI0003476  mmu-mir-489
MI   MI0018924  aca-mir-5421
MI   MI0003124  hsa-mir-489
MI   MI0008686  ptr-mir-489
MI   MI0014962  ppy-mir-489
MI   MI0007763  mml-mir-489
MI   MI0010355  cfa-mir-489
MI   MI0012697  eca-mir-489
MI   MI0022150  ssc-mir-489
MI   MI0013849  tgu-mir-489
MI   MI0003708  gga-mir-489
MI   MI0018877  aca-mir-489
MI   MI0023406  ccr-mir-489
MI   MI0004884  xtr-mir-489
MI   MI0003256  dre-mir-489
MI   MI0003254  fru-mir-489
MI   MI0003255  tni-mir-489
MI   MI0026715  ssa-mir-489-2
MI   MI0003477  rno-mir-489
MI   MI0026714  ssa-mir-489-1
MI   MI0024641  ipu-mir-489
//
AC   MIPF0000223
ID   mir-449
MI   MI0006793  oan-mir-449a
MI   MI0014947  ppy-mir-449a
MI   MI0001648  hsa-mir-449a
MI   MI0030794  chi-mir-449a
MI   MI0012851  eca-mir-449a
MI   MI0009834  bta-mir-449a
MI   MI0007747  mml-mir-449a
MI   MI0001651  cfa-mir-449a
MI   MI0019296  hsa-mir-5691
MI   MI0008670  ptr-mir-449a
MI   MI0001650  rno-mir-449a
MI   MI0001649  mmu-mir-449a
MI   MI0028804  efu-mir-449
MI   MI0003715  gga-mir-449a
MI   MI0005329  mdo-mir-449a
MI   MI0018867  aca-mir-449a
MI   MI0025419  hhi-mir-449
MI   MI0004957  xtr-mir-449a
MI   MI0026703  ssa-mir-449b
MI   MI0026702  ssa-mir-449a
MI   MI0031470  oha-mir-449a
//
AC   MIPF0000224
ID   mir-1273
MI   MI0016059  hsa-mir-1273e
MI   MI0025922  hsa-mir-8086
MI   MI0016769  hsa-mir-4430
MI   MI0006743  oan-mir-1349
MI   MI0020933  ppy-mir-1273e
MI   MI0015230  ppy-mir-1273a
MI   MI0006409  hsa-mir-1273a
MI   MI0008474  ptr-mir-1273
MI   MI0014254  hsa-mir-1273d
MI   MI0018002  hsa-mir-1273f
MI   MI0016805  hsa-mir-4459
MI   MI0031628  ssc-mir-9852
MI   MI0027891  cfa-mir-8811
MI   MI0028585  efu-mir-9269
MI   MI0020390  cgr-mir-1285
MI   MI0013164  ssc-mir-1285
MI   MI0019285  hsa-mir-5684
MI   MI0018003  hsa-mir-1273g
MI   MI0016809  hsa-mir-3135b
MI   MI0028196  eca-mir-9032
MI   MI0028094  eca-mir-8947
//
AC   MIPF0000225
ID   mir-252
MI   MI0011052  crm-mir-252
MI   MI0000539  cbr-mir-252
MI   MI0020044  hco-mir-252
MI   MI0010218  lgi-mir-252b
MI   MI0000328  cel-mir-252
MI   MI0024918  cbn-mir-251b-2
MI   MI0024917  cbn-mir-251b-1
MI   MI0011137  ppc-mir-252
MI   MI0025164  lva-mir-252b
MI   MI0026293  bma-mir-252
MI   MI0018574  asu-mir-252
MI   MI0010081  cte-mir-252b
MI   MI0025583  prd-mir-252
MI   MI0012271  isc-mir-252b
MI   MI0012229  dpu-mir-252b
MI   MI0010175  sko-mir-252b
MI   MI0025118  pmi-mir-252b
MI   MI0010209  spu-mir-252b
MI   MI0027119  str-mir-252b
MI   MI0020217  ame-mir-6006
MI   MI0013981  api-mir-252b
//
AC   MIPF0000226
ID   mir-92b
MI   MI0013527  aae-mir-92b
MI   MI0008910  tca-mir-92b
MI   MI0001633  aga-mir-92b
MI   MI0020315  ame-mir-92c
MI   MI0009701  dya-mir-92b
MI   MI0009558  dwi-mir-92b
MI   MI0009530  dvi-mir-92b
MI   MI0009445  dsi-mir-92b
MI   MI0009336  dse-mir-92b
MI   MI0009314  dpe-mir-92b
MI   MI0009211  dmo-mir-92b
MI   MI0009178  dgr-mir-92b
MI   MI0009084  der-mir-92b
MI   MI0008942  dan-mir-92b
MI   MI0001321  dps-mir-92b
MI   MI0000379  dme-mir-92b
MI   MI0016341  tca-mir-92c
MI   MI0010064  cte-mir-92a
MI   MI0010065  cte-mir-92b
MI   MI0022574  hsa-mir-6729
MI   MI0014681  esi-MIR3461
//
AC   MIPF0000227
ID   mir-328
MI   MI0028757  efu-mir-9328
MI   MI0015479  rno-mir-328b
MI   MI0022768  mmu-mir-6921
MI   MI0000602  rno-mir-328a
MI   MI0000603  mmu-mir-328
MI   MI0020496  cgr-mir-328
MI   MI0020713  ggo-mir-328
MI   MI0000804  hsa-mir-328
MI   MI0008618  ptr-mir-328
MI   MI0012684  eca-mir-328
MI   MI0009800  bta-mir-328
MI   MI0013158  ssc-mir-328
MI   MI0030742  chi-mir-328
MI   MI0014895  ppy-mir-328
MI   MI0031245  tch-mir-328
MI   MI0008099  cfa-mir-328
MI   MI0021930  mmu-mir-6395
MI   MI0028184  eca-mir-9021
MI   MI0011015  cbr-mir-2225
MI   MI0014714  hsv2-mir-H6
MI   MI0022737  hsa-mir-6890
//
AC   MIPF0000228
ID   mir-54b
MI   MI0027611  gra-MIR7492d
MI   MI0027846  gra-MIR7492o
MI   MI0027721  gra-MIR7492i
MI   MI0027710  gra-MIR7492e
MI   MI0024176  ghr-MIR7492a
MI   MI0027728  gra-MIR7492m
MI   MI0024177  ghr-MIR7492b
MI   MI0027768  gra-MIR7494e
MI   MI0027722  gra-MIR7492j
MI   MI0027719  gra-MIR7492g
MI   MI0024178  ghr-MIR7492c
MI   MI0027723  gra-MIR7492k
MI   MI0027727  gra-MIR7492l
MI   MI0027769  gra-MIR7494f
MI   MI0027763  gra-MIR7494d
MI   MI0011012  cbr-mir-54b
MI   MI0027750  gra-MIR7492n
MI   MI0024205  ghr-MIR7510b
MI   MI0027844  gra-MIR7492f
MI   MI0027720  gra-MIR7492h
MI   MI0024200  ghr-MIR7510a
//
AC   MIPF0000229
ID   MIR159c
MI   MI0006494  vvi-MIR159b
MI   MI0024220  mes-MIR159d
MI   MI0024219  mes-MIR159c
MI   MI0013185  zma-MIR159e
MI   MI0006493  vvi-MIR159a
MI   MI0021680  gma-MIR156aa
MI   MI0021679  gma-MIR156z
MI   MI0021202  lus-MIR159a
MI   MI0018658  gma-MIR159f
MI   MI0018370  mtr-MIR159b
MI   MI0007207  gma-MIR159c
MI   MI0007206  gma-MIR159b
MI   MI0002200  ptc-MIR159c
MI   MI0002199  ptc-MIR159e
MI   MI0005999  ppt-MIR1040
MI   MI0021681  gma-MIR156ab
MI   MI0028924  dme-mir-9375
MI   MI0011201  ppc-mir-2264
MI   MI0010529  ppt-MIR2077
MI   MI0010532  ppt-MIR2080
MI   MI0025555  prd-mir-5359
//
AC   MIPF0000230
ID   mir-454
MI   MI0019643  sha-mir-454
MI   MI0006881  oan-mir-454
MI   MI0002076  dre-mir-454b
MI   MI0018870  aca-mir-454
MI   MI0012786  eca-mir-454
MI   MI0010426  cfa-mir-454
MI   MI0008678  ptr-mir-454
MI   MI0007755  mml-mir-454
MI   MI0003820  hsa-mir-454
MI   MI0002074  dre-mir-454a
MI   MI0023399  ccr-mir-454a
MI   MI0023400  ccr-mir-454b
MI   MI0020915  ppy-mir-454
MI   MI0020828  ggo-mir-454
MI   MI0006984  gga-mir-454
MI   MI0013807  tgu-mir-454
MI   MI0030799  chi-mir-454
MI   MI0026704  ssa-mir-454
MI   MI0024632  ipu-mir-454b
MI   MI0009840  bta-mir-454
MI   MI0011720  dps-mir-2571
//
AC   MIPF0000231
ID   mir-192
MI   MI0000234  hsa-mir-192
MI   MI0014854  ppy-mir-192
MI   MI0008565  ptr-mir-192
MI   MI0020666  ggo-mir-192
MI   MI0007654  mml-mir-192
MI   MI0028863  efu-mir-192
MI   MI0005035  bta-mir-192
MI   MI0030665  chi-mir-192
MI   MI0000935  rno-mir-192
MI   MI0013127  ssc-mir-192
MI   MI0006794  oan-mir-192
MI   MI0020438  cgr-mir-192
MI   MI0000551  mmu-mir-192
MI   MI0031287  tch-mir-192
MI   MI0008031  cfa-mir-192
MI   MI0012792  eca-mir-192
MI   MI0026552  ssa-mir-192a-2
MI   MI0026551  ssa-mir-192a-1
MI   MI0017096  pma-mir-192
MI   MI0028155  eca-mir-8997
MI   MI0011511  bta-mir-2454
//
AC   MIPF0000232
ID   mir-9771p
MI   MI0031242  tch-mir-9771k
MI   MI0031207  tch-mir-9771h
MI   MI0031128  tch-mir-9771a
MI   MI0031136  tch-mir-9771b
MI   MI0002390  ptc-MIR480
MI   MI0031215  tch-mir-9771i
MI   MI0023446  bma-mir-5848
MI   MI0031141  tch-mir-9771c
MI   MI0031201  tch-mir-9771g
MI   MI0018503  rmi-mir-5321
MI   MI0031292  tch-mir-9771p
MI   MI0031263  tch-mir-9771l
MI   MI0031217  tch-mir-9771j
MI   MI0031265  tch-mir-9771m
MI   MI0031284  tch-mir-9771o
MI   MI0012364  bmo-mir-2791
MI   MI0025703  prd-mir-5594
MI   MI0031198  tch-mir-9771f
MI   MI0031180  tch-mir-9771e
MI   MI0031171  tch-mir-9771d
MI   MI0031280  tch-mir-9771n
//
AC   MIPF0000233
ID   mir-490
MI   MI0031476  oha-mir-490
MI   MI0030805  chi-mir-490
MI   MI0009845  bta-mir-490
MI   MI0008687  ptr-mir-490
MI   MI0007764  mml-mir-490
MI   MI0003125  hsa-mir-490
MI   MI0014963  ppy-mir-490
MI   MI0028594  efu-mir-490
MI   MI0020752  ggo-mir-490
MI   MI0006670  oan-mir-490
MI   MI0003709  gga-mir-490
MI   MI0012585  rno-mir-490
MI   MI0010372  cfa-mir-490
MI   MI0005002  mmu-mir-490
MI   MI0018878  aca-mir-490
MI   MI0013764  tgu-mir-490-2
MI   MI0013763  tgu-mir-490-1
MI   MI0022151  ssc-mir-490-2
MI   MI0015914  ssc-mir-490-1
MI   MI0012698  eca-mir-490
MI   MI0007330  gga-mir-1603
//
AC   MIPF0000234
ID   mir-125
MI   MI0016662  nlo-mir-125
MI   MI0014740  nvi-mir-125
MI   MI0013562  cqu-mir-125
MI   MI0013465  aae-mir-125
MI   MI0009670  dya-mir-125
MI   MI0009599  dwi-mir-125
MI   MI0009484  dvi-mir-125
MI   MI0009411  dsi-mir-125
MI   MI0009388  dse-mir-125
MI   MI0009295  dpe-mir-125-3
MI   MI0009286  dpe-mir-125-1
MI   MI0009279  dpe-mir-125-2
MI   MI0009222  dmo-mir-125
MI   MI0009162  dgr-mir-125-2
MI   MI0009156  dgr-mir-125-1
MI   MI0009066  der-mir-125
MI   MI0009011  dan-mir-125
MI   MI0001605  aga-mir-125
MI   MI0001324  dps-mir-125
MI   MI0000417  dme-mir-125
//
AC   MIPF0000235
ID   mir-141
MI   MI0010374  cfa-mir-141
MI   MI0000166  mmu-mir-141
MI   MI0020403  cgr-mir-141
MI   MI0000914  rno-mir-141
MI   MI0012723  eca-mir-141
MI   MI0008541  ptr-mir-141
MI   MI0002487  ggo-mir-141
MI   MI0002485  mml-mir-141
MI   MI0002490  ppa-mir-141
MI   MI0002489  ppy-mir-141
MI   MI0000457  hsa-mir-141
MI   MI0030628  chi-mir-141
MI   MI0009742  bta-mir-141
MI   MI0028790  efu-mir-141
MI   MI0019654  sha-mir-141
MI   MI0031147  tch-mir-141
MI   MI0005340  mdo-mir-141
MI   MI0007196  csa-mir-141
MI   MI0007168  cin-mir-141
MI   MI0011421  bta-mir-2384
//
AC   MIPF0000236
ID   mir-106
MI   MI0030594  chi-mir-106b
MI   MI0028872  efu-mir-106
MI   MI0025249  oar-mir-106b
MI   MI0020379  cgr-mir-106b
MI   MI0017015  pma-mir-17b
MI   MI0012797  eca-mir-106b
MI   MI0009724  bta-mir-106b
MI   MI0003081  mne-mir-106b
MI   MI0003078  lla-mir-106b
MI   MI0003076  sla-mir-106b
MI   MI0003073  mml-mir-106b
MI   MI0003070  ptr-mir-106b
MI   MI0003067  ppy-mir-106b
MI   MI0003064  ppa-mir-106b
MI   MI0003062  age-mir-106b
MI   MI0003059  ggo-mir-106b
MI   MI0000889  rno-mir-106b
MI   MI0000734  hsa-mir-106b
MI   MI0000407  mmu-mir-106b
MI   MI0008109  cfa-mir-106b
//
AC   MIPF0000237
ID   mir-7257
MI   MI0011999  mtr-MIR2655m
MI   MI0011989  mtr-MIR2655c
MI   MIMAT0003956  sme-lin-4
MI   MI0011995  mtr-MIR2655i
MI   MI0018367  mtr-MIR5263
MI   MI0014340  bmo-mir-3283
MI   MI0011994  mtr-MIR2655h
MI   MI0011991  mtr-MIR2655e
MI   MI0011997  mtr-MIR2655k
MI   MI0011987  mtr-MIR2655a
MI   MI0012001  mtr-MIR2655o
MI   MI0012000  mtr-MIR2655n
MI   MI0011998  mtr-MIR2655l
MI   MI0011996  mtr-MIR2655j
MI   MI0011993  mtr-MIR2655g
MI   MI0011992  mtr-MIR2655f
MI   MI0011990  mtr-MIR2655d
MI   MI0011988  mtr-MIR2655b
MI   MI0023754  mdo-mir-7257
MI   MI0028958  gsa-mir-10a
//
AC   MIPF0000238
ID   mir-3473
MI   MI0026016  mmu-mir-3473f
MI   MI0015935  ssc-mir-4339
MI   MI0021950  mmu-mir-6413
MI   MI0021632  ppe-MIR6270
MI   MI0018015  mmu-mir-3473c
MI   MI0011315  bta-mir-2303
MI   MI0004658  mmu-mir-690
MI   MI0027102  str-lin-4
MI   MI0014706  mmu-mir-3473a
MI   MI0026047  mmu-mir-8115
MI   MI0016997  mmu-mir-3473b
MI   MI0022357  mmu-mir-3473e
MI   MI0009923  mmu-mir-1934
MI   MI0021538  rno-mir-3473
MI   MI0026054  mmu-mir-3473g
MI   MI0025007  mmu-mir-7667
MI   MI0018035  mmu-mir-5124a
MI   MI0018033  mmu-mir-3473d
MI   MI0022886  mmu-mir-7037
MI   MI0021911  mmu-mir-6380
//
AC   MIPF0000239
ID   mir-323
MI   MI0030738  chi-mir-323a
MI   MI0028715  efu-mir-323
MI   MI0020681  ggo-mir-323a
MI   MI0016923  oar-mir-323a
MI   MI0014891  ppy-mir-323
MI   MI0012881  eca-mir-323
MI   MI0009797  bta-mir-323
MI   MI0008615  ptr-mir-323
MI   MI0007692  mml-mir-323a
MI   MI0002433  ssc-mir-323
MI   MI0000807  hsa-mir-323a
MI   MI0008137  cfa-mir-323
MI   MI0000591  rno-mir-323
MI   MI0000592  mmu-mir-323
MI   MI0020718  ggo-mir-323b
MI   MI0014206  hsa-mir-323b
MI   MI0016951  oar-mir-323b
MI   MI0023688  mml-mir-323b
MI   MI0009839  bta-mir-453
MI   MI0025083  cbn-mir-7690
//
AC   MIPF0000240
ID   MIR444b
MI   MI0029165  bdi-MIR444b
MI   MI0018186  ssp-MIR444b
MI   MI0016745  hvu-MIR444a
MI   MI0016467  tae-MIR444b
MI   MI0006976  osa-MIR444d
MI   MI0006178  tae-MIR444a
MI   MI0019129  zma-MIR444b
MI   MI0018187  ssp-MIR444c
MI   MI0018185  ssp-MIR444a
MI   MI0017934  hvu-MIR444b
MI   MI0001719  osa-MIR444a
MI   MI0006975  osa-MIR444c
MI   MI0029167  bdi-MIR444d
MI   MI0029166  bdi-MIR444c
MI   MI0006977  osa-MIR444e
MI   MI0006974  osa-MIR444b
MI   MI0019128  zma-MIR444a
MI   MI0011558  bdi-MIR444a
MI   MI0006978  osa-MIR444f
MI   MI0016333  tca-mir-3856
//
AC   MIPF0000241
ID   mir-185
MI   MI0000227  mmu-mir-185
MI   MI0020429  cgr-mir-185
MI   MI0000930  rno-mir-185
MI   MI0028761  efu-mir-185
MI   MI0028070  eca-mir-185
MI   MI0020633  ggo-mir-185
MI   MI0014849  ppy-mir-185
MI   MI0008561  ptr-mir-185
MI   MI0008218  ssc-mir-185
MI   MI0007649  mml-mir-185
MI   MI0000482  hsa-mir-185
MI   MI0009758  bta-mir-185
MI   MI0031225  tch-mir-185
MI   MI0008065  cfa-mir-185
MI   MI0015836  hsa-mir-4306
MI   MI0026050  mmu-mir-8118
MI   MI0022573  hsa-mir-6728
MI   MI0028120  eca-mir-8966
MI   MI0028322  eca-mir-9139
MI   MI0017575  sko-mir-4831
//
AC   MIPF0000242
ID   mir-981
MI   MI0012256  dpu-mir-981
MI   MI0008307  aga-mir-981
MI   MI0013584  cqu-mir-981
MI   MI0019331  bra-MIR5719
MI   MI0027150  str-mir-8386
MI   MI0021023  mse-mir-981
MI   MI0010318  nve-mir-2050
MI   MI0005838  dme-mir-981
MI   MI0011761  dsi-mir-981
MI   MI0011592  dps-mir-981
MI   MI0029266  dvi-mir-981
MI   MI0013473  aae-mir-981
MI   MI0021796  hme-mir-981
MI   MI0010592  tca-mir-981
MI   MI0010141  lgi-mir-981
MI   MI0025121  pmi-mir-981
MI   MI0010618  ame-mir-981
MI   MI0010092  cte-mir-981
MI   MI0013938  api-mir-981
MI   MI0006228  cre-MIR1168
//
AC   MIPF0000243
ID   mir-425
MI   MI0007741  mml-mir-425
MI   MI0001447  mmu-mir-425
MI   MI0030790  chi-mir-425
MI   MI0005047  bta-mir-425
MI   MI0020524  cgr-mir-425
MI   MI0014941  ppy-mir-425
MI   MI0008665  ptr-mir-425
MI   MI0006146  rno-mir-425
MI   MI0001448  hsa-mir-425
MI   MI0028397  eca-mir-425
MI   MI0013133  ssc-mir-425
MI   MI0005342  mdo-mir-425
MI   MI0008038  cfa-mir-425
MI   MI0006880  oan-mir-425
MI   MI0031235  tch-mir-425
MI   MI0013657  tgu-mir-425
MI   MI0004882  xtr-mir-425
MI   MI0018865  aca-mir-425
MI   MI0031468  oha-mir-425
MI   MI0026821  cel-mir-8190
//
AC   MIPF0000244
ID   mir-1306
MI   MI0030614  chi-mir-1306
MI   MI0021537  rno-mir-1306
MI   MI0020772  ggo-mir-1306
MI   MI0020393  cgr-mir-1306
MI   MI0018732  aca-mir-1306
MI   MI0015264  ppy-mir-1306
MI   MI0013148  ssc-mir-1306
MI   MI0009935  mmu-mir-1306
MI   MI0008525  ptr-mir-1306
MI   MI0008374  xla-mir-1306
MI   MI0007057  gga-mir-1306
MI   MI0006443  hsa-mir-1306
MI   MI0031334  oha-mir-1306
MI   MI0021512  hvu-MIR6196
MI   MI0023609  dre-mir-1306
MI   MI0031153  tch-mir-1306
MI   MI0023626  mml-mir-1306
MI   MI0010479  bta-mir-1306
MI   MI0008066  cfa-mir-1306
MI   MI0019471  ola-mir-1306
//
AC   MIPF0000245
ID   mir-929
MI   MI0027339  pxy-mir-929
MI   MI0008934  tca-mir-929
MI   MI0029249  dvi-mir-929
MI   MI0005751  ame-mir-929
MI   MI0016658  nlo-mir-929
MI   MI0016655  ngi-mir-929
MI   MI0014733  nvi-mir-929
MI   MI0021789  hme-mir-929
MI   MI0021048  mse-mir-929a
MI   MI0010595  aga-mir-929
MI   MI0010001  bmo-mir-929
MI   MI0011616  dps-mir-929
MI   MI0013943  api-mir-929
MI   MI0011748  dsi-mir-929
MI   MI0005853  dme-mir-929
MI   MI0014711  aae-mir-929-2
MI   MI0014710  aae-mir-929-1
